0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/bower_components/sass-bootstrap/js/scrollspy.js HTTP/1.1" 200 4642
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/http-auth-interceptor.js HTTP/1.1" 200 5107
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/config.js HTTP/1.1" 200 852
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/utils.js HTTP/1.1" 200 8372
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/app.js HTTP/1.1" 200 20338
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/controllers.js HTTP/1.1" 200 1753
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/recursion-helper.js HTTP/1.1" 200 1925
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/deployments-controllers.js HTTP/1.1" 200 5687
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/deployment-controllers.js HTTP/1.1" 200 4958
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/process-definitions-controllers.js HTTP/1.1" 200 5359
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/tasks-controllers.js HTTP/1.1" 200 10510
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/process-definition-controllers.js HTTP/1.1" 200 13771
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/process-instances-controllers.js HTTP/1.1" 200 10382
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/task-controllers.js HTTP/1.1" 200 16381
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/job-controllers.js HTTP/1.1" 200 3878
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/process-instance-controllers.js HTTP/1.1" 200 25475
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/jobs-controllers.js HTTP/1.1" 200 5891
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/engine-controller.js HTTP/1.1" 200 3910
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/users-controllers.js HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/directives.js HTTP/1.1" 200 10882
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/constants.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/decision-tables-controllers.js HTTP/1.1" 200 4157
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/decision-table-controllers.js HTTP/1.1" 200 14239
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/app-deployments-controllers.js HTTP/1.1" 200 6262
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/forms-controllers.js HTTP/1.1" 200 3735
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/app-deployment-controllers.js HTTP/1.1" 200 12300
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/form-controllers.js HTTP/1.1" 200 5966
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/submitted-form-controllers.js HTTP/1.1" 200 4506
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/scripts/services.js HTTP/1.1" 200 3755
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/i18n/en.json HTTP/1.1" 200 37071
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/views/engine.html HTTP/1.1" 200 2867
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:06 +0530] "GET /activiti-admin/favicon.ico HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:07 +0530] "GET /activiti-admin/app/rest/authenticate HTTP/1.1" 401 68
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:07 +0530] "GET /activiti-admin/views/login.html HTTP/1.1" 200 1392
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:14 +0530] "POST /activiti-admin/app/authentication HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:14 +0530] "GET /activiti-admin/app/rest/authenticate HTTP/1.1" 200 28
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:14 +0530] "GET /activiti-admin/app/rest/account HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:14 +0530] "GET /activiti-admin/app/rest/server-configs HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:14 +0530] "GET /activiti-admin/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23292
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:31 +0530] "GET /activiti-admin/views/deployments.html HTTP/1.1" 200 5228
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:34 +0530] "GET /activiti-admin/app/rest/activiti/deployments?order=asc&size=25&sort=id HTTP/1.1" 400 66
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:37 +0530] "GET /activiti-admin/views/process-definitions.html HTTP/1.1" 200 6888
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:39 +0530] "GET /activiti-admin/app/rest/activiti/process-definitions?latest=true&order=asc&size=25&sort=id HTTP/1.1" 400 66
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:41 +0530] "GET /activiti-admin/views/process-instances.html HTTP/1.1" 200 12940
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:41 +0530] "GET /activiti-admin/additional_components/angular-ui-select2/select2.png HTTP/1.1" 200 613
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:43 +0530] "POST /activiti-admin/app/rest/activiti/process-instances HTTP/1.1" 400 66
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:43 +0530] "GET /activiti-admin/views/tasks.html HTTP/1.1" 200 19105
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:45 +0530] "GET /activiti-admin/views/jobs.html HTTP/1.1" 200 8315
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:45 +0530] "POST /activiti-admin/app/rest/activiti/tasks HTTP/1.1" 400 66
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:47 +0530] "GET /activiti-admin/app/rest/activiti/jobs?order=asc&size=25&sort=id HTTP/1.1" 400 66
0:0:0:0:0:0:0:1 - - [02/May/2018:09:41:52 +0530] "GET /activiti-admin/views/engine-edit-endpoint-popup.html HTTP/1.1" 200 4463
0:0:0:0:0:0:0:1 - - [02/May/2018:09:42:09 +0530] "GET /activiti-admin/views/users.html HTTP/1.1" 200 1765
0:0:0:0:0:0:0:1 - - [02/May/2018:09:42:11 +0530] "GET /activiti-admin/app/rest/users HTTP/1.1" 200 104
0:0:0:0:0:0:0:1 - - [02/May/2018:09:42:17 +0530] "GET /activiti-admin/views/user-new-popup.html HTTP/1.1" 200 2539
0:0:0:0:0:0:0:1 - - [02/May/2018:09:42:26 +0530] "GET /activiti-admin/app/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/May/2018:09:42:26 +0530] "GET /activiti-admin/app/rest/authenticate HTTP/1.1" 401 68
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:33 +0530] "GET /activiti-admin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:33 +0530] "GET /activiti-admin/ HTTP/1.1" 200 9301
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:33 +0530] "GET /activiti-admin/i18n/en.json HTTP/1.1" 200 37071
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:33 +0530] "GET /activiti-admin/app/rest/authenticate HTTP/1.1" 401 68
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:40 +0530] "POST /activiti-admin/app/authentication HTTP/1.1" 401 1085
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:56 +0530] "POST /activiti-admin/app/authentication HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:56 +0530] "GET /activiti-admin/app/rest/authenticate HTTP/1.1" 200 28
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:56 +0530] "GET /activiti-admin/app/rest/account HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [02/May/2018:14:29:56 +0530] "GET /activiti-admin/app/rest/server-configs HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [02/May/2018:14:30:13 +0530] "PUT /activiti-admin/app/rest/server-configs/1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/May/2018:14:40:05 +0530] "GET /activiti-admin/app/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/May/2018:14:40:05 +0530] "GET /activiti-admin/app/rest/authenticate HTTP/1.1" 401 68
